Var1,Colony,density_5km,density_15km,density_30km,type,season,Date___fert,Name,newChip,Sex,AGE,pupSex,pup,FA_mom,FA_pup,Weight_mom,BMI,aFM,pup_weight,preg_list,non_preg_list,min_reproductive_state,Reproductive_State,comments,BellyWidth,preg_parasites,parasites,nonpreg_parasites,temprature_IMS,,,date,preg_ratio,Reproductive_State_numeric,,min_morphology_numeric,min_morphology,morphology,group,mom&preg,winter_group
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538755,F,Adult,,0,95,NaN,129,1.357894737,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,0,0,22.3,,,1,0.8,,,0,man made,abandoned building,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538614,F,Adult,,0,92,NaN,118,1.282608696,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,22.3,,,1,0.8,,,0,man made,abandoned building,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538764,F,Adult,,0,85,NaN,103.5,1.217647059,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538725,F,Adult,,0,88.5,NaN,109.7,1.239548023,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,3,3,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538617,F,Adult,,0,89,NaN,113,1.269662921,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,2,2,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538768,F,Adult,,0,86,NaN,111,1.290697674,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538746,F,Adult,,0,84,NaN,98,1.166666667,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538767,F,Adult,,0,94,NaN,123,1.308510638,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,1,1,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538765,F,Adult,,0,87,NaN,103,1.183908046,,NaN,NaN,1,non pregnant,non reproductive,healed from abcess,NaN,NaN,0,0,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538752,F,Adult,,0,90,NaN,113,1.255555556,,NaN,NaN,1,non pregnant,non reproductive,leg wound,NaN,NaN,1,1,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538738,F,Adult,,0,90,NaN,119,1.322222222,,NaN,NaN,1,non pregnant,non reproductive,blood on vaginal test,NaN,NaN,0,0,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538289,F,Adult,,0,92,NaN,120.1,1.305434783,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,0,0,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538729,F,Adult,,0,84,NaN,92.5,1.101190476,,NaN,NaN,1,non pregnant,non reproductive,,NaN,NaN,0,0,22.3,,,,0.777777778,,,1,natural,limestone cave,0,0,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538757,F,Adult,,0,88,NaN,134,1.522727273,,NaN,1,NaN,pregnant,pregnant,,34,3,3,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538726,F,Adult,,0,92,NaN,131.2,1.426086957,,NaN,1,NaN,pregnant,pregnant,,41,1,1,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538770,F,Adult,,0,95,NaN,151.7,1.596842105,,NaN,1,NaN,pregnant,pregnant,,45,3,3,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538604,F,Adult,,0,95,NaN,154.6,1.627368421,,NaN,1,NaN,pregnant,pregnant,,52,1,1,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538588,F,Adult,,0,99,NaN,150.6,1.521212121,,NaN,1,NaN,pregnant,pregnant,,59,0,0,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538772,F,Adult,,0,90,NaN,125,1.388888889,,NaN,1,NaN,pregnant,pregnant,,37,1,1,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538759,F,Adult,,0,96,NaN,121,1.260416667,,NaN,1,NaN,pregnant,pregnant,,38,3,3,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538730,F,Adult,,0,88.5,NaN,116.3,1.314124294,,NaN,1,NaN,pregnant,pregnant,,43.5,1,1,NaN,22.3,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538592,F,Adult,,0,90,NaN,156.8,1.742222222,,NaN,1,NaN,pregnant,pregnant,,63,4,4,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538751,F,Adult,,0,87,NaN,118.3,1.359770115,,NaN,1,NaN,pregnant,pregnant,,37,1,1,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538737,F,Adult,,0,88,NaN,126,1.431818182,,NaN,1,NaN,pregnant,pregnant,,43,3,3,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538758,F,Adult,,0,92,NaN,168,1.826086957,,NaN,1,NaN,pregnant,pregnant,,48,2,2,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538743,F,Adult,,0,71,NaN,113,1.591549296,,NaN,1,NaN,pregnant,pregnant,FA might be mistake,36,0,0,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538760,F,Adult,,0,86,NaN,111,1.290697674,,NaN,1,NaN,pregnant,pregnant,,35,0,0,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538728,F,Adult,,0,92,NaN,126,1.369565217,,NaN,1,NaN,pregnant,pregnant,,38,1,1,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,12-May-22,,538733,F,Adult,F,1,96.5,68,136,1.409326425,,46,1,NaN,pregnant,early pregnancy,,41,0,0,NaN,22.3,,,,0.851851852,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Apr-22,,538304,F,Adult,,0,94,NaN,112,1.191489362,,NaN,1,NaN,pregnant,post lactating pregnant,flay dry nipple,NaN,1,1,NaN,18.6,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Apr-22,,348581,F,Adult,,0,95,NaN,137,1.442105263,,NaN,1,NaN,pregnant,pregnant,,NaN,0,0,NaN,18.6,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538435,F,Adult,,0,94,NaN,141,1.5,,NaN,1,NaN,pregnant,pregnant,,65,2,2,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538461,F,Adult,,0,95,NaN,129,1.357894737,,NaN,1,NaN,pregnant,pregnant,,58,2,2,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538426,F,Adult,,0,95,NaN,156,1.642105263,,NaN,1,NaN,pregnant,pregnant,,61,5,5,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538442,F,Adult,,0,93,NaN,161,1.731182796,,NaN,1,NaN,pregnant,pregnant,,63,1,1,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538454,F,Adult,,0,96,NaN,172,1.791666667,,NaN,1,NaN,pregnant,pregnant,,59,11,11,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538463,F,Adult,,0,99,NaN,155,1.565656566,,NaN,1,NaN,pregnant,pregnant,,60,1,1,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538430,F,Adult,,0,95,NaN,124,1.305263158,,NaN,1,NaN,pregnant,pregnant,,52,0,0,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538295,F,Adult,,0,94,NaN,165,1.755319149,,NaN,1,NaN,pregnant,pregnant,,54,4,4,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538302,F,Adult,,0,95,NaN,155,1.631578947,,NaN,1,NaN,pregnant,pregnant,,60,8,8,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Mar-22,,538318,F,Adult,,0,95,NaN,138,1.452631579,,NaN,1,NaN,pregnant,pregnant,,57,2,2,NaN,15.4,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538427,F,Adult,,0,92,NaN,153,1.663043478,,NaN,1,NaN,pregnant,pregnant,,53,1,1,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538433,F,Adult,,0,95,NaN,157,1.652631579,,NaN,1,NaN,pregnant,pregnant,,53,1,1,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538455,F,Adult,,0,94,NaN,150,1.595744681,,NaN,1,NaN,pregnant,pregnant,,49,3,3,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538462,F,Adult,,0,93,NaN,143,1.537634409,,NaN,1,NaN,pregnant,pregnant,,56,2,2,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348415,F,Adult,,0,95,NaN,136,1.431578947,,NaN,1,NaN,pregnant,pregnant,,61,1,1,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348390,F,Adult,,0,90,NaN,153,1.7,,NaN,1,NaN,pregnant,pregnant,,57,3,3,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348378,F,Adult,,0,90,NaN,156,1.733333333,,NaN,1,NaN,pregnant,pregnant,,54,2,2,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348391,F,Adult,,0,94,NaN,131,1.393617021,,NaN,1,NaN,pregnant,early pregnancy,,NaN,1,1,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348586,F,Adult,,0,86,NaN,153,1.779069767,,NaN,1,NaN,pregnant,pregnant,,54,1,1,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,326516,F,Adult,,0,94,NaN,126,1.340425532,,NaN,1,NaN,pregnant,early pregnancy,,41,2,2,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,326381,F,Adult,,0,93,NaN,147,1.580645161,,NaN,1,NaN,pregnant,pregnant,,49,3,3,NaN,14.9,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538440,F,Adult,,0,92,NaN,135,1.467391304,,NaN,1,NaN,pregnant,pregnant,,49,0,0,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348386,F,Adult,,0,91,NaN,135,1.483516484,,NaN,1,NaN,pregnant,pregnant,,51,0,0,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538429,F,Adult,,0,93,NaN,154,1.655913978,,NaN,1,NaN,pregnant,pregnant,,59,3,3,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538431,F,Adult,,0,93,NaN,135.5,1.456989247,,NaN,1,NaN,pregnant,pregnant,,54,1,1,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538441,F,Adult,,0,93,NaN,135,1.451612903,,NaN,1,NaN,pregnant,pregnant,,43,2,2,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538457,F,Adult,,0,92,NaN,137,1.489130435,,NaN,1,NaN,pregnant,pregnant,,56,1,1,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348589,F,Adult,,0,94,NaN,148,1.574468085,,NaN,1,NaN,pregnant,pregnant,,53,0,0,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,538425,F,Adult,,0,93,NaN,148,1.591397849,,NaN,1,NaN,pregnant,pregnant,,51,5,5,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348382,F,Adult,,0,94,NaN,136,1.446808511,,NaN,1,NaN,pregnant,pregnant,,32,2,2,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,27-Feb-22,,348394,F,Adult,,0,96,NaN,139,1.447916667,,NaN,1,NaN,pregnant,pregnant,,58,3,3,NaN,14.9,,,,0.1,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326479,F,Adult,,0,96,NaN,138.4,1.441666667,,NaN,1,NaN,pregnant,pregnant,,43,3,3,NaN,14,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326496,F,Adult,,0,93,NaN,142.8,1.535483871,,NaN,1,NaN,pregnant,pregnant,,45,7,7,NaN,14,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326476,F,Adult,,0,98,NaN,146,1.489795918,,NaN,1,NaN,pregnant,pregnant,,52,6,6,NaN,14,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326499,F,Adult,,0,94,NaN,136,1.446808511,,NaN,1,NaN,pregnant,pregnant,,40,4,4,NaN,14,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326393,F,Adult,,0,92,NaN,144,1.565217391,,NaN,1,NaN,pregnant,pregnant,,42,3,3,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,348387,F,Adult,,0,93,NaN,137.3,1.476344086,,NaN,1,NaN,pregnant,pregnant,,45,1,1,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326478,F,Adult,,0,90,NaN,130.4,1.448888889,,NaN,1,NaN,pregnant,pregnant,,43,1,1,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326511,F,Adult,,0,92,NaN,144.5,1.570652174,,NaN,1,NaN,pregnant,pregnant,,48,1,1,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326490,F,Adult,,0,93,NaN,142,1.52688172,,NaN,1,NaN,pregnant,pregnant,,49,0,0,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326491,F,Adult,,0,92,NaN,145,1.576086957,,NaN,1,NaN,pregnant,pregnant,,44,0,0,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326513,F,Adult,,0,91,NaN,137.3,1.508791209,,NaN,1,NaN,pregnant,pregnant,,38,1,1,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326401,F,Adult,,0,93,NaN,144,1.548387097,,NaN,1,NaN,pregnant,pregnant,feet conditon,35,3,3,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,538655,F,Adult,,0,95,NaN,152,1.6,,NaN,1,NaN,pregnant,pregnant,,47,1,1,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,348397,F,Adult,,0,92,NaN,142.2,1.545652174,,NaN,1,NaN,pregnant,pregnant,feet conditon,47,2,2,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,349408,F,Adult,,0,95,NaN,132.8,1.397894737,,NaN,1,NaN,pregnant,pregnant,,39,3,3,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,326520,F,Adult,,0,91,NaN,129,1.417582418,,NaN,1,NaN,pregnant,pregnant,,40,1,1,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,348413,F,Adult,,0,92,NaN,138.5,1.505434783,,NaN,1,NaN,pregnant,pregnant,,43,0,0,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,348417,F,Adult,,0,94,NaN,150,1.595744681,,NaN,1,NaN,pregnant,pregnant,,50,0,0,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Jan-22,,348414,F,Adult,,0,93,NaN,156,1.677419355,,NaN,1,NaN,pregnant,pregnant,,60,5,5,NaN,14,,,,0.038461538,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326586,F,Adult,,0,93,NaN,145,1.559139785,,NaN,1,NaN,pregnant,pregnant,,46,6,6,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326605,F,Adult,,0,92,NaN,139,1.510869565,,NaN,1,NaN,pregnant,pregnant,,29,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326395,F,Adult,,0,91,NaN,132,1.450549451,,NaN,1,NaN,pregnant,pregnant,,28,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326408,F,Adult,,0,95,NaN,136,1.431578947,,NaN,1,NaN,pregnant,pregnant,,31,3,3,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,4162878,F,Adult,,0,92,NaN,120,1.304347826,,NaN,1,NaN,pregnant,pregnant,recapture from 02/08/21,23,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326589,F,Adult,,0,94,NaN,139,1.478723404,,NaN,1,NaN,pregnant,pregnant,,32,4,4,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326600,F,Adult,,0,93,NaN,128,1.376344086,,NaN,1,NaN,pregnant,pregnant,,32,1,1,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326416,F,Adult,,0,91,NaN,120,1.318681319,,NaN,1,NaN,pregnant,pregnant,,31,3,3,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326577,F,Adult,,0,101,NaN,156,1.544554455,,NaN,1,NaN,pregnant,pregnant,,30,3,3,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326384,F,Adult,,0,92,NaN,127,1.380434783,,NaN,1,NaN,pregnant,pregnant,,40,3,3,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326581,F,Adult,,0,91,NaN,113,1.241758242,,NaN,1,NaN,pregnant,pregnant,,31,1,1,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326386,F,Adult,,0,92,NaN,130,1.413043478,,NaN,1,NaN,pregnant,pregnant,,30,5,5,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326595,F,Adult,,0,93,NaN,145,1.559139785,,NaN,1,NaN,pregnant,pregnant,,27,1,1,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326396,F,Adult,,0,92,NaN,121,1.315217391,,NaN,1,NaN,pregnant,pregnant,,31,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326575,F,Adult,,0,91,NaN,127,1.395604396,,NaN,1,NaN,pregnant,pregnant,,29,1,1,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326411,F,Adult,,0,93,NaN,130,1.397849462,,NaN,1,NaN,pregnant,pregnant,,32,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326592,F,Adult,,0,101,NaN,141,1.396039604,,NaN,1,NaN,pregnant,lactating pregnant,,31,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326579,F,Adult,,0,92,NaN,138,1.5,,NaN,1,NaN,pregnant,pregnant,,31,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,26-Dec-21,,326582,F,Adult,,0,92,NaN,123,1.336956522,,NaN,1,NaN,pregnant,pregnant,,32,2,2,NaN,15.3,,,,0.035714286,,,0,man made,kurkar cave,0,1,1
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,21-Oct-21,,4162185,F,Adult,,0,96,NaN,135.4,1.410416667,,NaN,1,NaN,pregnant,early pregnancy,,NaN,0,0,NaN,22.8,,,,0.035714286,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,14-Sep-21,,4161874,F,Adult,,0,95,NaN,157.3,1.655789474,,NaN,1,NaN,pregnant,pregnant,,59,1,1,NaN,26.5,,,,0.035714286,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163105,F,Adult,,0,96,NaN,160,1.666666667,,NaN,1,NaN,pregnant,pregnant,,63,4,4,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163113,F,Adult,,0,96,NaN,190,1.979166667,,NaN,1,NaN,pregnant,pregnant,,68,3,3,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163067,F,Adult,,0,94,NaN,154,1.638297872,,NaN,1,NaN,pregnant,pregnant,,58,6,6,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163102,F,Adult,,0,93,NaN,164,1.76344086,,NaN,1,NaN,pregnant,pregnant,,61,1,1,NaN,27.4,,,,0.035714286,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,30-Aug-21,,4163110,F,Adult,,0,96,NaN,157,1.635416667,,NaN,1,NaN,pregnant,pregnant,,55,2,2,NaN,27.4,,,,0.035714286,,,0,man made,kurkar cave,0,1,
